2013	安徽建筑大学	第二批A段	文史类	6	479	436	6	479	436	0	0	0	0	0	0
2013	安徽农业大学	第二批A段	文史类	4	466	423	2	448	423	2	466	454	0	0	0
2013	安徽师范大学	第二批A段	文史类	12	489	430	12	489	430	0	0	0	0	0	0
2013	安康学院	第二批A段	文史类	2	477	461	0	0	0	0	0	0	2	477	461
2013	安阳师范学院	第二批A段	文史类	10	433	409	2	433	419	8	433	409	0	0	0
2013	鞍山师范学院	第二批A段	文史类	4	456	432	2	452	432	2	456	450	0	0	0
2013	白城师范学院	第二批A段	文史类	249	485	401	163	479	401	86	485	425	0	0	0
2013	百色学院	第二批A段	文史类	4	420	411	0	0	0	1	411	411	3	420	414
2013	宝鸡文理学院	第二批A段	文史类	1	416	416	1	416	416	0	0	0	0	0	0
2013	保定学院	第二批A段	文史类	3	451	437	1	437	437	2	451	450	0	0	0
2013	北华大学	第二批A段	文史类	356	502	421	356	502	421	0	0	0	0	0	0
2013	北华航天工业学院	第二批A段	文史类	14	502	421	3	485	427	7	502	421	4	482	469
2013	北京理工大学珠海学院	第二批A段	文史类	8	496	420	6	469	420	2	496	483	0	0	0
2013	北京联合大学	第二批A段	文史类	4	516	486	4	516	486	0	0	0	0	0	0
2013	北京农学院	第二批A段	文史类	4	493	440	0	0	0	3	480	440	1	493	493
2013	北京师范大学珠海分校	第二批A段	文史类	30	488	430	30	488	430	0	0	0	0	0	0
2013	北京物资学院	第二批A段	文史类	7	541	427	5	541	481	2	473	427	0	0	0
2013	北京信息科技大学	第二批A段	文史类	8	521	407	5	521	407	3	486	466	0	0	0
2013	北京印刷学院	第二批A段	文史类	2	483	474	2	483	474	0	0	0	0	0	0
2013	毕节学院	第二批A段	文史类	2	420	401	0	0	0	1	401	401	1	420	420
2013	滨州学院	第二批A段	文史类	7	436	408	2	417	412	5	436	408	0	0	0
2013	滨州医学院	第二批A段	文史类	8	456	409	8	456	409	0	0	0	0	0	0
2013	渤海大学	第二批A段	文史类	13	495	431	12	495	431	1	494	494	0	0	0
2013	沧州师范学院	第二批A段	文史类	9	466	409	1	409	409	2	449	414	6	466	446
2013	常州大学	第二批A段	文史类	5	485	438	5	485	438	0	0	0	0	0	0
2013	成都理工大学	第二批A段	文史类	11	480	406	10	478	406	1	480	480	0	0	0
2013	成都体育学院	第二批A段	文史类	4	471	422	0	0	0	0	0	0	4	471	422
2013	成都信息工程学院	第二批A段	文史类	6	472	451	6	472	451	0	0	0	0	0	0
2013	成都学院	第二批A段	文史类	3	427	418	1	427	427	2	425	418	0	0	0
2013	滁州学院	第二批A段	文史类	15	465	403	6	444	403	9	465	407	0	0	0
2013	大理学院	第二批A段	文史类	10	456	412	8	456	412	1	448	448	1	444	444
2013	大连大学	第二批A段	文史类	12	505	402	12	505	402	0	0	0	0	0	0
2013	大连工业大学	第二批A段	文史类	10	510	488	10	510	488	0	0	0	0	0	0
2013	大连海洋大学	第二批A段	文史类	13	526	492	13	526	492	0	0	0	0	0	0
2013	大连交通大学	第二批A段	文史类	4	509	487	4	509	487	0	0	0	0	0	0
2013	大连民族学院	第二批A段	文史类	100	521	496	100	521	496	0	0	0	0	0	0
2013	大连外国语大学	第二批A段	文史类	10	574	499	8	574	500	1	502	502	1	499	499
2013	大庆师范学院	第二批A段	文史类	6	457	404	0	0	0	6	457	404	0	0	0
2013	德州学院	第二批A段	文史类	5	411	401	5	411	401	0	0	0	0	0	0
2013	东北电力大学	第二批A段	文史类	129	531	420	129	531	420	0	0	0	0	0	0
2013	东北师范大学	第二批A段	文史类	17	527	410	17	527	410	0	0	0	0	0	0
2013	东华理工大学	第二批A段	文史类	2	479	456	0	0	0	1	479	479	1	456	456
2013	防灾科技学院	第二批A段	文史类	12	503	407	7	501	407	5	503	484	0	0	0
2013	甘肃政法学院	第二批A段	文史类	10	492	403	5	460	403	5	492	449	0	0	0
2013	赣南师范学院	第二批A段	文史类	5	432	406	5	432	406	0	0	0	0	0	0
2013	赣南医学院	第二批A段	文史类	5	421	406	4	421	406	0	0	0	1	412	412
2013	广东金融学院	第二批A段	文史类	3	512	508	3	512	508	0	0	0	0	0	0
2013	广东商学院	第二批A段	文史类	4	524	494	4	524	494	0	0	0	0	0	0
2013	广东医学院	第二批A段	文史类	1	482	482	0	0	0	1	482	482	0	0	0
2013	广西财经学院	第二批A段	文史类	6	509	483	6	509	483	0	0	0	0	0	0
2013	广西民族大学	第二批A段	文史类	4	471	448	1	456	456	1	471	471	2	465	448
2013	广西师范大学	第二批A段	文史类	4	460	415	4	460	415	0	0	0	0	0	0
2013	广西师范学院	第二批A段	文史类	3	439	420	0	0	0	1	437	437	2	439	420
2013	广西中医药大学	第二批A段	文史类	3	478	452	2	460	452	1	478	478	0	0	0
2013	贵阳医学院	第二批A段	文史类	1	410	410	0	0	0	0	0	0	1	410	410
2013	贵州财经大学	第二批A段	文史类	5	504	474	3	494	474	2	504	486	0	0	0
2013	贵州师范大学	第二批A段	文史类	7	466	419	1	446	446	6	466	419	0	0	0
2013	贵州师范学院	第二批A段	文史类	8	441	403	1	441	441	6	416	403	1	430	430
2013	桂林电子科技大学	第二批A段	文史类	6	465	403	6	465	403	0	0	0	0	0	0
2013	桂林理工大学	第二批A段	文史类	4	492	436	4	492	436	0	0	0	0	0	0
2013	哈尔滨金融学院	第二批A段	文史类	14	518	461	13	518	461	1	497	497	0	0	0
2013	哈尔滨理工大学	第二批A段	文史类	10	506	425	3	506	486	4	503	425	3	491	484
2013	哈尔滨商业大学	第二批A段	文史类	10	510	409	10	510	409	0	0	0	0	0	0
2013	哈尔滨师范大学	第二批A段	文史类	50	515	411	50	515	411	0	0	0	0	0	0
2013	哈尔滨学院	第二批A段	文史类	20	488	401	18	436	401	0	0	0	2	488	485
2013	哈尔滨医科大学	第二批A段	文史类	3	484	436	2	484	436	1	482	482	0	0	0
2013	海南师范大学	第二批A段	文史类	48	503	439	48	503	439	0	0	0	0	0	0
2013	邯郸学院	第二批A段	文史类	8	462	402	1	420	420	6	444	402	1	462	462
2013	杭州师范大学	第二批A段	文史类	4	506	477	4	506	477	0	0	0	0	0	0
2013	河北工程大学	第二批A段	文史类	18	512	403	9	512	467	4	429	403	5	488	472
2013	河北金融学院	第二批A段	文史类	10	509	460	5	509	460	3	501	487	2	494	489
2013	河北经贸大学	第二批A段	文史类	26	517	487	26	517	487	0	0	0	0	0	0
2013	河北联合大学	第二批A段	文史类	23	491	413	22	490	413	1	491	491	0	0	0
2013	河北民族师范学院	第二批A段	文史类	8	442	404	4	442	406	4	430	404	0	0	0
2013	河北师范大学	第二批A段	文史类	16	498	401	8	498	402	8	494	401	0	0	0
2013	河南财经政法大学	第二批A段	文史类	9	508	494	9	508	494	0	0	0	0	0	0
2013	河南城建学院	第二批A段	文史类	5	429	404	0	0	0	2	418	404	3	429	422
2013	河南工程学院	第二批A段	文史类	10	468	412	10	468	412	0	0	0	0	0	0
2013	河南工业大学	第二批A段	文史类	8	494	432	2	486	472	5	494	432	1	482	482
2013	河南科技学院	第二批A段	文史类	2	467	403	0	0	0	1	403	403	1	467	467
2013	河南理工大学	第二批A段	文史类	12	493	414	8	493	414	3	456	441	1	479	479
2013	河南农业大学	第二批A段	文史类	9	481	402	0	0	0	5	481	402	4	463	448
2013	河西学院	第二批A段	文史类	20	434	401	0	0	0	3	422	401	17	434	411
2013	菏泽学院	第二批A段	文史类	4	457	415	2	438	415	2	457	450	0	0	0
2013	黑龙江八一农垦大学	第二批A段	文史类	10	487	413	7	439	413	2	443	438	1	487	487
2013	黑龙江大学	第二批A段	文史类	29	524	484	29	524	484	0	0	0	0	0	0
2013	黑龙江工程学院	第二批A段	文史类	8	485	407	2	443	407	6	485	421	0	0	0
2013	黑龙江工业学院	第二批A段	文史类	3	482	413	0	0	0	2	418	413	1	482	482
2013	黑龙江科技大学	第二批A段	文史类	25	478	405	23	473	405	0	0	0	2	478	478
2013	黑龙江中医药大学	第二批A段	文史类	12	511	445	12	511	445	0	0	0	0	0	0
2013	衡水学院	第二批A段	文史类	10	454	407	3	415	407	7	454	425	0	0	0
2013	衡阳师范学院	第二批A段	文史类	8	430	410	0	0	0	0	0	0	0	0	0
2013	红河学院	第二批A段	文史类	10	426	402	1	402	402	4	426	403	5	420	410
2013	湖北工程学院	第二批A段	文史类	4	475	418	0	0	0	3	475	418	1	457	457
2013	湖北工业大学	第二批A段	文史类	5	489	410	5	489	410	0	0	0	0	0	0
2013	湖北经济学院	第二批A段	文史类	4	507	437	3	491	437	1	507	507	0	0	0
2013	湖北理工学院	第二批A段	文史类	2	438	434	0	0	0	0	0	0	2	438	434
2013	湖北民族学院	第二批A段	文史类	8	460	408	2	455	432	5	460	408	1	421	421
2013	湖北师范学院	第二批A段	文史类	7	485	420	1	420	420	6	485	426	0	0	0
2013	湖北文理学院	第二批A段	文史类	2	432	422	0	0	0	2	432	422	0	0	0
2013	湖北中医药大学	第二批A段	文史类	6	471	424	6	471	424	0	0	0	0	0	0
2013	湖南财政经济学院	第二批A段	文史类	10	503	412	9	503	412	1	498	498	0	0	0
2013	湖南城市学院	第二批A段	文史类	4	441	425	0	0	0	0	0	0	4	441	425
2013	湖南第一师范学院	第二批A段	文史类	11	481	411	7	481	411	4	480	464	0	0	0
2013	湖南工程学院	第二批A段	文史类	2	465	420	1	420	420	1	465	465	0	0	0
2013	湖南工学院	第二批A段	文史类	4	458	427	2	458	427	2	453	453	0	0	0
2013	湖南科技学院	第二批A段	文史类	8	441	411	3	441	411	5	433	420	0	0	0
2013	湖南理工学院	第二批A段	文史类	10	474	401	6	445	401	4	474	442	0	0	0
2013	湖南农业大学	第二批A段	文史类	22	488	426	22	488	426	0	0	0	0	0	0
2013	湖南女子学院	第二批A段	文史类	10	458	404	1	439	439	9	458	404	0	0	0
2013	湖南人文科技学院	第二批A段	文史类	10	430	401	3	419	407	4	430	401	3	429	421
2013	湖南商学院	第二批A段	文史类	12	496	412	12	496	412	0	0	0	0	0	0
2013	湖南文理学院	第二批A段	文史类	8	438	405	3	425	405	5	438	424	0	0	0
2013	湖州师范学院	第二批A段	文史类	11	492	405	11	492	405	0	0	0	0	0	0
2013	华北科技学院	第二批A段	文史类	21	505	401	9	505	430	11	476	401	1	446	446
2013	华东交通大学	第二批A段	文史类	5	503	496	5	503	496	0	0	0	0	0	0
2013	怀化学院	第二批A段	文史类	5	408	402	0	0	0	5	408	402	0	0	0
2013	淮北师范大学	第二批A段	文史类	10	515	411	10	515	411	0	0	0	0	0	0
2013	淮海工学院	第二批A段	文史类	10	494	403	3	494	448	6	485	403	1	482	482
2013	淮阴工学院	第二批A段	文史类	2	430	423	0	0	0	0	0	0	2	430	423
2013	淮阴师范学院	第二批A段	文史类	10	448	419	10	448	419	0	0	0	0	0	0
2013	吉林财经大学	第二批A段	文史类	364	571	401	333	571	401	23	504	458	8	501	494
2013	吉林大学	第二批A段	文史类	20	536	481	20	536	481	0	0	0	0	0	0
2013	吉林工程技术师范学院	第二批A段	文史类	141	491	401	46	445	401	72	476	410	23	491	443
2013	吉林工商学院	第二批A段	文史类	455	508	429	455	508	429	0	0	0	0	0	0
2013	吉林华桥外国语学院	第二批A段	文史类	534	540	401	363	540	401	144	492	416	27	486	433
2013	吉林化工学院	第二批A段	文史类	97	458	405	97	458	405	0	0	0	0	0	0
2013	吉林建筑大学	第二批A段	文史类	189	522	402	189	522	402	0	0	0	0	0	0
2013	吉林警察学院	第二批A段	文史类	58	468	405	58	468	405	0	0	0	0	0	0
2013	吉林农业大学	第二批A段	文史类	212	518	425	212	518	425	0	0	0	0	0	0
2013	吉林农业科技学院	第二批A段	文史类	219	487	401	217	474	401	2	487	481	0	0	0
2013	吉林师范大学	第二批A段	文史类	455	496	401	449	493	401	3	496	493	3	489	476
2013	吉林体育学院	第二批A段	文史类	15	439	406	0	0	0	4	418	406	11	439	418
2013	吉林医药学院	第二批A段	文史类	26	448	401	13	418	401	13	448	424	0	0	0
2013	吉林艺术学院	第二批A段	文史类	100	478	401	21	478	402	26	473	401	53	473	411
2013	吉首大学	第二批A段	文史类	15	496	409	4	435	409	8	482	419	3	496	457
2013	集美大学	第二批A段	文史类	8	522	499	8	522	499	0	0	0	0	0	0
2013	济南大学	第二批A段	文史类	18	528	504	18	528	504	0	0	0	0	0	0
2013	济宁学院	第二批A段	文史类	5	419	407	5	419	407	0	0	0	0	0	0
2013	佳木斯大学	第二批A段	文史类	35	503	404	18	445	404	13	503	444	4	485	467
2013	嘉兴学院	第二批A段	文史类	7	491	462	7	491	462	0	0	0	0	0	0
2013	江苏理工学院	第二批A段	文史类	2	464	412	2	464	412	0	0	0	0	0	0
2013	江西科技师范大学	第二批A段	文史类	8	472	416	8	472	416	0	0	0	0	0	0
2013	江西理工大学	第二批A段	文史类	5	462	426	0	0	0	2	447	426	3	462	457
2013	江西农业大学	第二批A段	文史类	7	483	412	5	480	412	1	483	483	1	474	474
2013	江西师范大学	第二批A段	文史类	26	503	406	26	503	406	0	0	0	0	0	0
2013	江西中医药大学	第二批A段	文史类	8	457	424	2	457	443	6	445	424	0	0	0
2013	金陵科技学院	第二批A段	文史类	3	485	414	3	485	414	0	0	0	0	0	0
2013	井冈山大学	第二批A段	文史类	6	479	407	4	445	407	1	479	479	1	453	453
2013	九江学院	第二批A段	文史类	10	484	408	4	484	409	3	476	408	3	422	409
2013	昆明理工大学	第二批A段	文史类	5	481	470	5	481	470	0	0	0	0	0	0
2013	昆明医科大学	第二批A段	文史类	1	442	442	0	0	0	0	0	0	1	442	442
2013	兰州交通大学	第二批A段	文史类	6	488	468	6	488	468	0	0	0	0	0	0
2013	兰州商学院	第二批A段	文史类	18	500	420	18	500	420	0	0	0	0	0	0
2013	廊坊师范学院	第二批A段	文史类	15	480	404	15	480	404	0	0	0	0	0	0
2013	辽东学院	第二批A段	文史类	10	442	408	3	413	408	7	442	415	0	0	0
2013	辽宁工业大学	第二批A段	文史类	8	492	454	8	492	454	0	0	0	0	0	0
2013	辽宁科技大学	第二批A段	文史类	19	514	419	17	514	419	2	500	493	0	0	0
2013	辽宁师范大学	第二批A段	文史类	15	533	479	11	533	479	4	494	489	0	0	0
2013	辽宁石油化工大学	第二批A段	文史类	10	472	444	10	472	444	0	0	0	0	0	0
2013	辽宁医学院	第二批A段	文史类	10	472	420	2	421	420	8	472	426	0	0	0
2013	辽宁中医药大学	第二批A段	文史类	16	483	419	4	473	438	11	465	419	1	483	483
2013	聊城大学	第二批A段	文史类	11	473	440	11	473	440	0	0	0	0	0	0
2013	临沂大学	第二批A段	文史类	13	471	427	13	471	427	0	0	0	0	0	0
2013	龙岩学院	第二批A段	文史类	11	454	403	4	440	403	5	435	416	2	454	417
2013	鲁东大学	第二批A段	文史类	15	505	485	15	505	485	0	0	0	0	0	0
2013	洛阳理工学院	第二批A段	文史类	20	482	406	15	476	406	3	482	459	2	473	449
2013	洛阳师范学院	第二批A段	文史类	6	485	402	2	418	402	3	485	425	1	467	467
2013	吕梁学院	第二批A段	文史类	5	421	411	0	0	0	2	418	411	3	421	417
2013	绵阳师范学院	第二批A段	文史类	2	420	405	0	0	0	1	405	405	1	420	420
2013	闽江学院	第二批A段	文史类	4	487	442	0	0	0	3	487	442	1	452	452
2013	闽南师范大学	第二批A段	文史类	11	480	403	7	480	403	4	441	413	0	0	0
2013	牡丹江师范学院	第二批A段	文史类	18	473	402	17	450	402	1	473	473	0	0	0
